Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
10201476,CHOLERA_0000000002,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2012,,,,,,,0,0.0,,,,2013-10-03T09:19:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10206633,CHOLERA_0000000002,COUNTRY,GNQ,AFR,YEAR,Africa,,,1984,,,,,,,31,31.0,,,,2013-06-11T14:01:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
10225135,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,2013,,,,,,,229,229.0,,,,2014-08-29T13:48:51+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10226794,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,1979,,,,,,,4,4.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
10242770,CHOLERA_0000000002,COUNTRY,USA,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2015-10-02T09:47:58+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10244472,CHOLERA_0000000002,COUNTRY,MEX,AMR,YEAR,Americas,,,1995,,,,,,,137,137.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
10246018,CHOLERA_0000000002,COUNTRY,MDA,EUR,YEAR,Europe,,,1993,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
10252520,CHOLERA_0000000002,COUNTRY,NER,AFR,YEAR,Africa,,,2011,,,,,,,60,60.0,,,,2013-06-11T14:01:25+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10253042,CHOLERA_0000000002,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,1953,,,,,,,18,18.0,,,,2013-06-11T14:01:25+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
10259691,CHOLERA_0000000002,COUNTRY,TUR,EUR,YEAR,Europe,,,1970,,,,,,,52,52.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
10260247,CHOLERA_0000000002,COUNTRY,ZAF,AFR,YEAR,Africa,,,1999,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
10263939,CHOLERA_0000000002,COUNTRY,GHA,AFR,YEAR,Africa,,,1994,,,,,,,54,54.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10266585,CHOLERA_0000000002,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2000,,,,,,,6,6.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10268481,CHOLERA_0000000002,COUNTRY,GIN,AFR,YEAR,Africa,,,2006,,,,,,,219,219.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
10269228,CHOLERA_0000000002,COUNTRY,CIV,AFR,YEAR,Africa,,,2013,,,,,,,2,2.0,,,,2014-08-29T13:48:49+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10282664,CHOLERA_0000000002,COUNTRY,GHA,AFR,YEAR,Africa,,,2013,,,,,,,0,0.0,,,,2014-08-29T13:48:50+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10284572,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1993,,,,,,,5,5.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
10291297,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1987,,,,,,,23,23.0,,,,2013-06-11T14:01:25+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
10307763,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,1994,,,,,,,20,20.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10310948,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,2004,,,,,,,137,137.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10313012,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2003,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10323998,CHOLERA_0000000002,COUNTRY,NAM,AFR,YEAR,Africa,,,2013,,,,,,,0,0.0,,,,2014-08-29T13:48:51+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10336209,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1994,,,,,,,32,32.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10338987,CHOLERA_0000000002,COUNTRY,VEN,AMR,YEAR,Americas,,,1999,,,,,,,8,8.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
10343079,CHOLERA_0000000002,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2016,,,,,,,0,0.0,,,,2017-09-01T08:44:50+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10346967,CHOLERA_0000000002,COUNTRY,RUS,EUR,YEAR,Europe,,,1994,,,,,,,15,15.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
10350820,CHOLERA_0000000002,COUNTRY,MLI,AFR,YEAR,Africa,,,2008,,,,,,,5,5.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10360654,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,7,7.0,,,,2014-08-29T13:48:27+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10370134,CHOLERA_0000000002,COUNTRY,USA,AMR,YEAR,Americas,,,1991,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
10379052,CHOLERA_0000000002,COUNTRY,MWI,AFR,YEAR,Africa,,,1997,,,,,,,15,15.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
10381280,CHOLERA_0000000002,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2007,,,,,,,7,7.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10383799,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1988,,,,,,,43,43.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
10385226,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,1998,,,,,,,27,27.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
10389107,CHOLERA_0000000002,COUNTRY,AUT,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10392405,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1973,,,,,,,369,369.0,,,,2013-06-11T14:01:25+02:00,1973,1973-01-01T00:00:00+01:00,1973-12-31T00:00:00+01:00
10396684,CHOLERA_0000000002,COUNTRY,RUS,EUR,YEAR,Europe,,,1990,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
10399192,CHOLERA_0000000002,COUNTRY,ZMB,AFR,YEAR,Africa,,,1998,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
10401793,CHOLERA_0000000002,COUNTRY,DEU,EUR,YEAR,Europe,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
10401938,CHOLERA_0000000002,COUNTRY,VEN,AMR,YEAR,Americas,,,1992,,,,,,,68,68.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
10403181,CHOLERA_0000000002,COUNTRY,RUS,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
10404007,CHOLERA_0000000002,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,1995,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
10404308,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2000,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5745165,CHOLERA_0000000002,COUNTRY,COD,AFR,YEAR,Africa,,,2007,,,,,,,600,600.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5764544,CHOLERA_0000000002,COUNTRY,ETH,AFR,YEAR,Africa,,,1979,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
5884651,CHOLERA_0000000002,COUNTRY,ME1,,YEAR,,,,1976,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
5979304,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1953,,,,,,,16904,16904.0,,,,2013-06-11T14:01:25+02:00,1953,1953-01-01T00:00:00+01:00,1953-12-31T00:00:00+01:00
5985274,CHOLERA_0000000002,COUNTRY,NLD,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6147484,CHOLERA_0000000002,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1992,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6160120,CHOLERA_0000000002,COUNTRY,BRA,AMR,YEAR,Americas,,,1994,,,,,,,452,452.0,,,,2013-06-11T14:01:25+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6210660,CHOLERA_0000000002,COUNTRY,COM,AFR,YEAR,Africa,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6223021,CHOLERA_0000000002,COUNTRY,COG,AFR,YEAR,Africa,,,2008,,,,,,,4,4.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6223314,CHOLERA_0000000002,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2015,,,,,,,1,1.0,,,,2016-09-16T09:37:09+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6223532,CHOLERA_0000000002,COUNTRY,BFA,AFR,YEAR,Africa,,,2005,,,,,,,16,16.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6254108,CHOLERA_0000000002,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,1999,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6273369,CHOLERA_0000000002,COUNTRY,BFA,AFR,YEAR,Africa,,,1999,,,,,,,7,7.0,,,,2013-06-11T14:01:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6285783,CHOLERA_0000000002,COUNTRY,CUB,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2015-10-02T09:47:58+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6298877,CHOLERA_0000000002,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1968,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1968,1968-01-01T00:00:00+01:00,1968-12-31T00:00:00+01:00
6307990,CHOLERA_0000000002,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,1970,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
6384034,CHOLERA_0000000002,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1982,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6452887,CHOLERA_0000000002,COUNTRY,ETH,AFR,YEAR,Africa,,,2009,,,,,,,434,434.0,,,,2013-06-11T14:01:25+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6491386,CHOLERA_0000000002,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1991,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6513865,CHOLERA_0000000002,COUNTRY,BEN,AFR,YEAR,Africa,,,1975,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
6564155,CHOLERA_0000000002,COUNTRY,NER,AFR,YEAR,Africa,,,2012,,,,,,,110,110.0,,,,2013-10-03T09:19:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6582676,CHOLERA_0000000002,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6582887,CHOLERA_0000000002,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1980,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6589348,CHOLERA_0000000002,COUNTRY,BFA,AFR,YEAR,Africa,,,1974,,,,,,,66,66.0,,,,2013-06-11T14:01:25+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
50192,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,2000,,,,,,,156,156.0,,,,2013-06-11T14:01:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
281642,CHOLERA_0000000002,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1996,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
300407,CHOLERA_0000000002,COUNTRY,ME1,,YEAR,,,,1989,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
313357,CHOLERA_0000000002,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1995,,,,,,,6,6.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
369978,CHOLERA_0000000002,COUNTRY,MRT,AFR,YEAR,Africa,,,1988,,,,,,,38,38.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
413661,CHOLERA_0000000002,COUNTRY,HTI,AMR,YEAR,Americas,,,2016,,,,,,,447,447.0,,,,2017-08-23T09:37:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
445748,CHOLERA_0000000002,COUNTRY,TGO,AFR,YEAR,Africa,,,2015,,,,,,,1,1.0,,,,2016-09-16T09:37:09+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
451953,CHOLERA_0000000002,COUNTRY,MDG,AFR,YEAR,Africa,,,2001,,,,,,,413,413.0,,,,2013-06-11T14:01:25+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
508927,CHOLERA_0000000002,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1990,,,,,,,3,3.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
546829,CHOLERA_0000000002,COUNTRY,SWE,EUR,YEAR,Europe,,,1971,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
552999,CHOLERA_0000000002,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,1990,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
559361,CHOLERA_0000000002,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1988,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
578400,CHOLERA_0000000002,COUNTRY,SEN,AFR,YEAR,Africa,,,2006,,,,,,,10,10.0,,,,2013-06-11T14:01:25+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
622557,CHOLERA_0000000002,COUNTRY,FRA,EUR,YEAR,Europe,,,1976,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
629114,CHOLERA_0000000002,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1977,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
672487,CHOLERA_0000000002,COUNTRY,NOR,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2016-09-16T09:37:09+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
703640,CHOLERA_0000000002,COUNTRY,TGO,AFR,YEAR,Africa,,,1991,,,,,,,81,81.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
709703,CHOLERA_0000000002,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1979,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
710401,CHOLERA_0000000002,COUNTRY,DEU,EUR,YEAR,Europe,,,1971,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
748136,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,1971,,,,,,,2945,2945.0,,,,2013-06-11T14:01:25+02:00,1971,1971-01-01T00:00:00+01:00,1971-12-31T00:00:00+01:00
773591,CHOLERA_0000000002,COUNTRY,SWZ,AFR,YEAR,Africa,,,1996,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
785967,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1964,,,,,,,2419,2419.0,,,,2013-06-11T14:01:25+02:00,1964,1964-01-01T00:00:00+01:00,1964-12-31T00:00:00+01:00
810835,CHOLERA_0000000002,COUNTRY,CAN,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2015-10-02T09:47:58+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
810998,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,1972,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
823557,CHOLERA_0000000002,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1960,,,,,,,6272,6272.0,,,,2013-06-11T14:01:25+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
835733,CHOLERA_0000000002,COUNTRY,GBR,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
842330,CHOLERA_0000000002,COUNTRY,CPV,AFR,YEAR,Africa,,,1998,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
860645,CHOLERA_0000000002,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,84,84.0,,,,2016-09-16T09:37:09+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1087399,CHOLERA_0000000002,COUNTRY,TKM,EUR,YEAR,Europe,,,2002,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1150890,CHOLERA_0000000002,COUNTRY,POL,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1176336,CHOLERA_0000000002,COUNTRY,SLV,AMR,YEAR,Americas,,,1995,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1208391,CHOLERA_0000000002,COUNTRY,SWE,EUR,YEAR,Europe,,,1992,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1214360,CHOLERA_0000000002,COUNTRY,MOZ,AFR,YEAR,Africa,,,2005,,,,,,,24,24.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1246127,CHOLERA_0000000002,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2004,,,,,,,1,1.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1258950,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2005,,,,,,,6,6.0,,,,2013-06-11T14:01:25+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1309246,CHOLERA_0000000002,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1989,,,,,,,93,93.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1385290,CHOLERA_0000000002,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,1972,,,,,,,140,140.0,,,,2013-06-11T14:01:25+02:00,1972,1972-01-01T00:00:00+01:00,1972-12-31T00:00:00+01:00
1410301,CHOLERA_0000000002,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1955,,,,,,,12,12.0,,,,2013-06-11T14:01:25+02:00,1955,1955-01-01T00:00:00+01:00,1955-12-31T00:00:00+01:00
1416837,CHOLERA_0000000002,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1995,,,,,,,624,624.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1480151,CHOLERA_0000000002,COUNTRY,GMB,AFR,YEAR,Africa,,,1985,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1542808,CHOLERA_0000000002,COUNTRY,GIN,AFR,YEAR,Africa,,,2013,,,,,,,32,32.0,,,,2014-08-29T13:48:50+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1549510,CHOLERA_0000000002,COUNTRY,NGA,AFR,YEAR,Africa,,,2004,,,,,,,185,185.0,,,,2013-06-11T14:01:25+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1612447,CHOLERA_0000000002,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1996,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1612966,CHOLERA_0000000002,COUNTRY,AGO,AFR,YEAR,Africa,,,1974,,,,,,,34,34.0,,,,2013-06-11T14:01:25+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1751886,CHOLERA_0000000002,COUNTRY,MWI,AFR,YEAR,Africa,,,1998,,,,,,,74,74.0,,,,2013-06-11T14:01:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1845951,CHOLERA_0000000002,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,103,103.0,,,,2013-06-11T14:01:25+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1883985,CHOLERA_0000000002,COUNTRY,TZA,AFR,YEAR,Africa,,,2007,,,,,,,65,65.0,,,,2013-06-11T14:01:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1896588,CHOLERA_0000000002,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,1969,,,,,,,21,21.0,,,,2013-06-11T14:01:25+02:00,1969,1969-01-01T00:00:00+01:00,1969-12-31T00:00:00+01:00
1909100,CHOLERA_0000000002,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1998366,CHOLERA_0000000002,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1993,,,,,,,13,13.0,,,,2013-06-11T14:01:25+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2022690,CHOLERA_0000000002,COUNTRY,SLE,AFR,YEAR,Africa,,,1970,,,,,,,74,74.0,,,,2013-06-11T14:01:25+02:00,1970,1970-01-01T00:00:00+01:00,1970-12-31T00:00:00+01:00
2048365,CHOLERA_0000000002,COUNTRY,CMR,AFR,YEAR,Africa,,,1989,,,,,,,2,2.0,,,,2013-06-11T14:01:25+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
2118458,CHOLERA_0000000002,COUNTRY,KAZ,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2013-06-11T14:01:25+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2213277,CHOLERA_0000000002,COUNTRY,LBR,AFR,YEAR,Africa,,,1995,,,,,,,126,126.0,,,,2013-06-11T14:01:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
